,ICC1,ICC2,ICC3,ICC1k,ICC2k,ICC3k
glcm_Correlation_wavelet-LHL,0.9630309698887825,0.9630320720620601,0.9630894980483756,0.981167372966453,0.9811679450050416,0.9811977487586178
glcm_DifferenceAverage_wavelet-LHL,0.9956496285974563,0.9956496139769241,0.9956429217530679,0.9978200725517129,0.9978200652095401,0.9978167044818296
glcm_DifferenceEntropy_wavelet-LHL,0.9925661227005333,0.9925659539909254,0.9925209040645017,0.996269194173897,0.996269109188489,0.9962464153222975
glcm_DifferenceVariance_wavelet-LHL,0.9587317991360912,0.9587287095636445,0.958585179276616,0.9789311630708654,0.9789295525026794,0.9788547257675665
glcm_JointEnergy_wavelet-LHL,0.9869153362529565,0.9869149542830961,0.9868573372488891,0.9934145841504655,0.993414390641785,0.9933852005855092
glcm_JointEntropy_wavelet-LHL,0.991868110347631,0.9918678884690018,0.9918137651869677,0.9959174557742432,0.9959173439272376,0.9958900601270502
glcm_Imc1_wavelet-LHL,0.9654729034090026,0.9654769346029152,0.9657024348135295,0.9824331861654708,0.9824352731953785,0.982552005543136
glcm_Imc2_wavelet-LHL,0.9609058631898235,0.9609080893444818,0.9610175366345599,0.9800632261119452,0.9800643840127222,0.9801213081284624
glcm_Idm_wavelet-LHL,0.9945440548698328,0.9945439660721169,0.9945115939145505,0.9972645652439482,0.9972645206018559,0.9972482455844353
glcm_Idmn_wavelet-LHL,0.7157049555717032,0.7158330252381401,0.7164785459405655,0.834298406899708,0.8343854147915001,0.8348237706029262
glcm_Id_wavelet-LHL,0.9942145215756825,0.9942144162445485,0.9941782159820337,0.9970988685711976,0.997098815599605,0.9970806099618839
glcm_Idn_wavelet-LHL,0.8719791974864387,0.8719565103593987,0.8716475733922295,0.9316120592122719,0.9315991109130959,0.9314227590533293
glcm_InverseVariance_wavelet-LHL,0.9661443199037899,0.9661474610161697,0.9663267716060847,0.9827806739548668,0.9827822990619767,0.9828750597916077
glcm_MaximumProbability_wavelet-LHL,0.9923309190675978,0.9923307955500458,0.9922988317923228,0.996150699234246,0.9961506369990949,0.9961345315849284
glcm_SumEntropy_wavelet-LHL,0.990076239721247,0.9900759318849761,0.9900145111399226,0.9950133768341745,0.9950132213771242,0.994982202991898
gldm_DependenceEntropy_wavelet-LHL,0.9808798372368823,0.9808788991174676,0.980782656082002,0.9903476412835882,0.990347163124888,0.9902981057214979
gldm_DependenceNonUniformity_wavelet-LHL,0.9997879249589466,0.9997879270304557,0.9998074588928761,0.9998939512343251,0.9998939522702994,0.9999037201775263
gldm_DependenceNonUniformityNormalized_wavelet-LHL,0.991130562422208,0.9911307387590468,0.9911701504600533,0.9955455268754438,0.9955456158310926,0.9955654972339222
gldm_DependenceVariance_wavelet-LHL,0.9774760675873614,0.9774776577267651,0.9776156927027192,0.9886097572649164,0.9886105705491884,0.9886811642019845
gldm_GrayLevelNonUniformity_wavelet-LHL,0.9993169370370059,0.9993169523761176,0.9993618364455437,0.9996583518348989,0.9996583595096962,0.9996808163770942
gldm_GrayLevelVariance_wavelet-LHL,0.9909274840321811,0.9909273358854843,0.9908949748914905,0.9954430706087574,0.9954429958587713,0.9954266672911736
gldm_HighGrayLevelEmphasis_wavelet-LHL,0.9026688445919061,0.9027254591981478,0.9037768588405156,0.9488449313264653,0.9488762078987234,0.949456712475175
gldm_LargeDependenceEmphasis_wavelet-LHL,0.9893637290411098,0.9893640010224625,0.9894146018999249,0.9946534307408847,0.9946535681895967,0.9946791392352474
gldm_LargeDependenceHighGrayLevelEmphasis_wavelet-LHL,0.9674935869845273,0.9674978624421747,0.9677524327965072,0.983478262277188,0.9834804712227327,0.9836119795020842
gldm_LargeDependenceLowGrayLevelEmphasis_wavelet-LHL,0.8714888601117912,0.8716043554175243,0.8731738299165013,0.9313321374082172,0.9313980841031797,0.9322934326446617
gldm_LowGrayLevelEmphasis_wavelet-LHL,0.8887179811530241,0.8887998682420273,0.8901098463492888,0.9410806589668615,0.9411265673893388,0.941860440617797
gldm_SmallDependenceEmphasis_wavelet-LHL,0.9950583067539589,0.9950583521800763,0.9950766465040403,0.9975230331718568,0.9975230559975733,0.9975322484453983
gldm_SmallDependenceHighGrayLevelEmphasis_wavelet-LHL,0.8482301674133489,0.8483649668742935,0.8498746561658889,0.9178836947569916,0.917962612447621,0.9188456670111553
gldm_SmallDependenceLowGrayLevelEmphasis_wavelet-LHL,0.9497325924825253,0.9497241158884981,0.9494039198810252,0.974218306802026,0.9742138471274995,0.9740453583770045
glrlm_GrayLevelNonUniformity_wavelet-LHL,0.9997348244588712,0.9997348282467993,0.9997633906993663,0.9998673946475876,0.9998673965420539,0.9998816813520368
glrlm_GrayLevelNonUniformityNormalized_wavelet-LHL,0.9815984816098046,0.9815980856602239,0.9815558449475876,0.9907138007215032,0.9907135990527337,0.9906920841522384
glrlm_GrayLevelVariance_wavelet-LHL,0.9884179284470127,0.9884176186188455,0.9883647397820479,0.9941752327881931,0.9941750760641522,0.99414832702212
glrlm_HighGrayLevelRunEmphasis_wavelet-LHL,0.9027168356716032,0.902773620733748,0.9038287667714772,0.9488714439770758,0.9489028131319377,0.9494853555597804
glrlm_LongRunEmphasis_wavelet-LHL,0.981478140711039,0.9814787387575893,0.9815421241739409,0.9906525038513346,0.990652808490883,0.9906850954108514
glrlm_LongRunHighGrayLevelEmphasis_wavelet-LHL,0.9436074500964967,0.9436221557146068,0.9441145536679595,0.9709856278330773,0.9709934134473452,0.9712540363289799
glrlm_LongRunLowGrayLevelEmphasis_wavelet-LHL,0.87383976788535,0.8739388637387829,0.8753139401867325,0.9326728814934784,0.932729322871448,0.9335119005189861
glrlm_LowGrayLevelRunEmphasis_wavelet-LHL,0.8931277816014165,0.8931982874264178,0.8943783674435585,0.9435472769259245,0.9435866209668049,0.944244700862491
glrlm_RunEntropy_wavelet-LHL,0.9828298212588842,0.9828289670693148,0.9827311883864533,0.9913405686372951,0.9913401341135011,0.9912903919024949
glrlm_RunLengthNonUniformity_wavelet-LHL,0.9996979928117725,0.999697994521534,0.9997093138841281,0.9998489736003571,0.999848974455496,0.9998546358143888
glrlm_RunLengthNonUniformityNormalized_wavelet-LHL,0.9926150162049762,0.9926151028835947,0.992638404363439,0.9962938230742189,0.9962938667353678,0.9963056038564545
glrlm_RunPercentage_wavelet-LHL,0.9919770617612282,0.9919772400357594,0.9920213266612897,0.995972374184029,0.9959724640407555,0.9959946847797644
glrlm_RunVariance_wavelet-LHL,0.9876236900334939,0.9876236167161824,0.9876119154820296,0.9937733133145049,0.9937732761979026,0.993767352458759
glrlm_ShortRunEmphasis_wavelet-LHL,0.985435833154898,0.985436576906042,0.9855372341496991,0.9926644988461001,0.9926648761973286,0.9927159432713965
glrlm_ShortRunHighGrayLevelEmphasis_wavelet-LHL,0.8934603636659243,0.8935297614836852,0.8946953352732204,0.9437328404763623,0.9437715526409844,0.9444213205329952
glrlm_ShortRunLowGrayLevelEmphasis_wavelet-LHL,0.9179414301606248,0.9179793583611494,0.9188287399861537,0.9572152889817376,0.9572359101356885,0.9576974962265615
glszm_GrayLevelNonUniformity_wavelet-LHL,0.9996157297308287,0.999615731430599,0.9996245748535216,0.9998078279424102,0.9998078287926221,0.9998122521841352
glszm_GrayLevelNonUniformityNormalized_wavelet-LHL,0.9137211983311989,0.9137137244880632,0.9135554522354695,0.9549156890021191,0.9549116075158948,0.954825167118338
glszm_GrayLevelVariance_wavelet-LHL,0.9567058146638804,0.9567011710264385,0.9564959877877481,0.9778739425151877,0.9778715168086459,0.9777643233189337
glszm_HighGrayLevelZoneEmphasis_wavelet-LHL,0.9035868329359034,0.9036450962266767,0.9047385785482481,0.9493518417988852,0.9493839981179718,0.9499871412672504
glszm_LargeAreaEmphasis_wavelet-LHL,0.9673859990991805,0.9673959999213054,0.967989652467186,0.9834226730719072,0.9834278406177512,0.9837344939833987
glszm_LargeAreaHighGrayLevelEmphasis_wavelet-LHL,0.9987542766897548,0.9987542927223588,0.9987800015520911,0.999376750146442,0.9993767581727394,0.9993896284498737
glszm_LargeAreaLowGrayLevelEmphasis_wavelet-LHL,0.5628281986163703,0.5635010709048146,0.5652410506476445,0.7202688038450585,0.7208195522101056,0.7222415364250339
glszm_LowGrayLevelZoneEmphasis_wavelet-LHL,0.8340722568029058,0.834233220183442,0.8358549144230076,0.9095304219440439,0.9096261162471042,0.9105892931476114
glszm_SizeZoneNonUniformity_wavelet-LHL,0.9995010047988971,0.9995010074850287,0.9995117683904481,0.999750440134861,0.9997504414785972,0.9997558245881468
glszm_SizeZoneNonUniformityNormalized_wavelet-LHL,0.9354134584932698,0.9353996689898991,0.935000415799234,0.9666290728612525,0.9666217102104723,0.9664084908354303
glszm_SmallAreaEmphasis_wavelet-LHL,0.9019853533577812,0.9020431479431817,0.9031081880180406,0.9484671916799028,0.9484991430595326,0.9490875964950444
glszm_SmallAreaHighGrayLevelEmphasis_wavelet-LHL,0.9059533441655229,0.9060099301575782,0.9071014998217363,0.9506563704078217,0.9506875235247849,0.9512881195956548
glszm_SmallAreaLowGrayLevelEmphasis_wavelet-LHL,0.7342814509263568,0.7344091254585046,0.7351155536300542,0.8467846444810263,0.8468695357727177,0.8473390168073947
glszm_ZoneEntropy_wavelet-LHL,0.953432922181533,0.9534269986564308,0.9531845006264483,0.9761614144567287,0.9761583097931982,0.9760311945141197
glszm_ZonePercentage_wavelet-LHL,0.9950048218270109,0.9950048890554737,0.9950316726645567,0.997496157343412,0.9974961911261825,0.9975096498950277
glszm_ZoneVariance_wavelet-LHL,0.9696011062421773,0.9696090449458724,0.9701157384761769,0.984565964315576,0.9845700571227003,0.9848312152732014
ngtdm_Busyness_wavelet-LHL,0.7435362264349741,0.7437294400374679,0.7448517466095476,0.8529059679537488,0.853033071485548,0.8537708123992566
ngtdm_Coarseness_wavelet-LHL,0.9831567107458743,0.983164534163269,0.9840787093432076,0.9915068289042116,0.9915108073250039,0.9919754742683253
ngtdm_Complexity_wavelet-LHL,0.9640640261403537,0.964074973360546,0.9646627061486877,0.9817032574389821,0.9817089331483176,0.9820135569628724
ngtdm_Contrast_wavelet-LHL,0.8467592525881816,0.8467596428229394,0.8467639554712729,0.9170218060653788,0.9170220349071421,0.9170245639272167
ngtdm_Strength_wavelet-LHL,0.9232176467845251,0.9231983796970775,0.9227352935621042,0.9600760978125127,0.9600656795920245,0.9598152139316309
firstorder_10Percentile_wavelet-LHH,0.9960157204575125,0.9960156674462053,0.9959891639406575,0.9980038836860592,0.9980038570744825,0.9979905521874558
firstorder_90Percentile_wavelet-LHH,0.996293992239954,0.9962939509988633,0.996271777632081,0.9981435561222685,0.9981435354250899,0.9981324074158172
firstorder_Energy_wavelet-LHH,0.9999119695813481,0.9999119698035164,0.9999170169202851,0.99995598285325,0.9999559829643441,0.9999585067385233
firstorder_Entropy_wavelet-LHH,0.9953726858993722,0.9953726146253353,0.9953419523285856,0.9976809775269916,0.9976809417244941,0.9976655391493281
firstorder_InterquartileRange_wavelet-LHH,0.9965558486816721,0.9965558128262156,0.996535063900771,0.9982749536805584,0.9982749356909241,0.9982645252959097
firstorder_Kurtosis_wavelet-LHH,0.8337880184640053,0.8338166320262645,0.834103815672591,0.909361398448216,0.9093784159923818,0.9095491853242927
firstorder_Maximum_wavelet-LHH,0.9720900062938751,0.9720877093976391,0.9719277367954268,0.985847505125501,0.9858463239391687,0.9857640507404224
firstorder_MeanAbsoluteDeviation_wavelet-LHH,0.9960158454593292,0.996015795107035,0.995990620173517,0.9980039464367308,0.9980039211599768,0.9979912832325162
firstorder_Mean_wavelet-LHH,0.8089607080645255,0.8090421868893348,0.8097328938526227,0.8943927907976096,0.894442587080283,0.8948645367536365
firstorder_Median_wavelet-LHH,0.947432135779674,0.9474231275151275,0.9470985294272549,0.9730065745272916,0.9730018239272121,0.9728306144895984
firstorder_Minimum_wavelet-LHH,0.934142868650687,0.934144643533462,0.9341949975824803,0.9659502240414862,0.9659511729452521,0.965978092953519
firstorder_Range_wavelet-LHH,0.9613865581030753,0.9613850982919567,0.9613124119693538,0.9803131913301837,0.9803124324021476,0.9802746427369009
firstorder_RobustMeanAbsoluteDeviation_wavelet-LHH,0.9965551025026539,0.9965550665123972,0.9965342441087918,0.9982745793026058,0.9982745612453251,0.9982641139757884
firstorder_RootMeanSquared_wavelet-LHH,0.9953864458818397,0.9953863757482325,0.9953561136497756,0.9976878894172695,0.9976878541881207,0.9976726528570732
firstorder_Skewness_wavelet-LHH,0.6228138457688028,0.6232666342855049,0.6247666212205186,0.7675727532060176,0.7679165223029933,0.7690539835822037
firstorder_TotalEnergy_wavelet-LHH,0.9995523798672533,0.9995523843996498,0.9995726268281875,0.9997761398314675,0.9997761420986805,0.9997862677423773
firstorder_Uniformity_wavelet-LHH,0.9956126534826317,0.9956125889383608,0.9955832959714775,0.9978015039593422,0.9978014715451494,0.9977867603735516
firstorder_Variance_wavelet-LHH,0.9975979109783926,0.997597919696077,0.9976051607323493,0.9987975112466798,0.9987975156160112,0.99880114483346
glcm_Autocorrelation_wavelet-LHH,0.9116186759106476,0.911640158451914,0.9120835524099679,0.95376623737616,0.9537779946934983,0.9540206036084442
glcm_JointAverage_wavelet-LHH,0.932069728399706,0.9320779834925512,0.9323045764578813,0.9648406728795657,0.9648450957529837,0.9649664838727384
glcm_ClusterProminence_wavelet-LHH,0.9878932762273542,0.9878939092046746,0.9879972203637738,0.993909771758159,0.9939100921134323,0.9939623760469696
glcm_ClusterShade_wavelet-LHH,0.8498953228023629,0.8498705622515318,0.8495902735417276,0.9188577454370515,0.9188432743284799,0.9186794347862475
glcm_ClusterTendency_wavelet-LHH,0.9977275400458143,0.9977275537089126,0.9977395514681583,0.9988624775357837,0.9988624843828836,0.998868496881798
glcm_Contrast_wavelet-LHH,0.9982723757004861,0.9982724030950522,0.9983040628799624,0.9991354410337038,0.9991354547546811,0.9991513117790526
glcm_Correlation_wavelet-LHH,0.9931133630192593,0.9931132045094753,0.9930674896232329,0.9965447841008359,0.9965447042973058,0.9965216880949287
glcm_DifferenceAverage_wavelet-LHH,0.9979929087098699,0.9979929223359153,0.9980064731710322,0.9989954462393832,0.9989954530661009,0.9990022420569019
glcm_DifferenceEntropy_wavelet-LHH,0.9951728491728042,0.9951727812995995,0.9951447963996771,0.9975805851461957,0.9975805510451802,0.997566490608058
glcm_DifferenceVariance_wavelet-LHH,0.9974302210680517,0.9974302730044339,0.9974705916583984,0.9987134574690804,0.9987134835041321,0.9987336943271332
glcm_JointEnergy_wavelet-LHH,0.9943426876972028,0.9943425828440783,0.9943057257442999,0.9971633198558622,0.9971632671314404,0.9971447335369932
glcm_JointEntropy_wavelet-LHH,0.9954321308991975,0.995432073343531,0.9954069888625395,0.9977108371514775,0.9977108082417382,0.9976982083539365
glcm_Imc1_wavelet-LHH,0.9849121650859655,0.984911826287074,0.9848675956798576,0.9923987392593863,0.9923985672748246,0.9923761139770337
glcm_Imc2_wavelet-LHH,0.9837927859161418,0.9837921329121914,0.9837128634729433,0.9918301880121146,0.9918298561533181,0.9917895695355111
glcm_Idm_wavelet-LHH,0.9974961257754263,0.9974961209585408,0.9974922830610141,0.9987464935765011,0.9987464911620164,0.9987445673957033
glcm_Idmn_wavelet-LHH,0.6374281288661565,0.6370055722930204,0.6355242387101661,0.7785723447997026,0.7782570604212918,0.7771504984987121
glcm_Id_wavelet-LHH,0.9975458394726968,0.9975458359588235,0.997542979389545,0.9987714121604584,0.9987714103992019,0.9987699786008079
glcm_Idn_wavelet-LHH,0.8493589974794039,0.8492866733917663,0.8484719554990187,0.9185442076276628,0.9185019127770974,0.9180252402260144
glcm_InverseVariance_wavelet-LHH,0.9949335292437465,0.9949334712126905,0.9949106799166326,0.9974603310426217,0.9974603018795261,0.9974488481441284
glcm_MaximumProbability_wavelet-LHH,0.9959338084051017,0.9959337613167351,0.9959106951099712,0.997962762303151,0.9979627386629392,0.99795115838597
glcm_SumEntropy_wavelet-LHH,0.9948293490982258,0.994829267973526,0.9947980522929817,0.9974079733165588,0.9974079325436573,0.9973922434398615
gldm_DependenceEntropy_wavelet-LHH,0.9884126736762311,0.9884125026703819,0.9883833295331147,0.9941725746988195,0.99417248819646,0.9941577309091537
gldm_DependenceNonUniformity_wavelet-LHH,0.9998398617104698,0.9998398632891057,0.9998595764301709,0.9999199244436535,0.9999199252330978,0.9999297832850446
gldm_DependenceNonUniformityNormalized_wavelet-LHH,0.9855986935816436,0.9855989251109494,0.9856306170096781,0.9927471213267274,0.9927472387767101,0.992763315156793
gldm_DependenceVariance_wavelet-LHH,0.980855855825046,0.9808577786601514,0.9810548526785815,0.9903354178353476,0.9903363979251472,0.99043683858839
gldm_GrayLevelNonUniformity_wavelet-LHH,0.9995366326650991,0.9995366418101175,0.9995760970826543,0.9997682626427887,0.9997682672174174,0.9997880036083827
gldm_GrayLevelVariance_wavelet-LHH,0.9976576289242504,0.9976576486668607,0.9976744664105858,0.9988274411781908,0.9988274510726588,0.9988358796047523
gldm_HighGrayLevelEmphasis_wavelet-LHH,0.9128837242549396,0.9129046969647406,0.9133444611343632,0.9544581436704984,0.9544696067851912,0.9547099120802005
gldm_LargeDependenceEmphasis_wavelet-LHH,0.9984091620849482,0.9984091726991071,0.998422495759797,0.9992039478475009,0.9992039531630331,0.9992106252588979
gldm_LargeDependenceHighGrayLevelEmphasis_wavelet-LHH,0.9395070461652973,0.9395095922773652,0.9395886857234506,0.9688101396928119,0.9688114933983868,0.9688535436810838
gldm_LargeDependenceLowGrayLevelEmphasis_wavelet-LHH,0.6481330086536758,0.6477342691240162,0.6462695496555765,0.7865057070644094,0.7862120504034558,0.7851321186020667
gldm_LowGrayLevelEmphasis_wavelet-LHH,0.53094034263566,0.5302863701121803,0.5288118097306773,0.6936133666993131,0.6930550784077188,0.6917945117441698
gldm_SmallDependenceEmphasis_wavelet-LHH,0.9973465153612429,0.9973465240567637,0.9973530607474769,0.9986714950969451,0.9986714994562651,0.9986747764806626
gldm_SmallDependenceHighGrayLevelEmphasis_wavelet-LHH,0.9064048259779218,0.9064331649088496,0.9069824007402009,0.9509048798310364,0.9509204745210021,0.9512226231224294
gldm_SmallDependenceLowGrayLevelEmphasis_wavelet-LHH,0.8164963635257199,0.8166122019163511,0.8176444934179904,0.8989793537939654,0.8990495616564766,0.8996748224186022
glrlm_GrayLevelNonUniformity_wavelet-LHH,0.9996511978361559,0.9996512038664602,0.9996857702219284,0.9998255684970351,0.9998255715132393,0.9998428604219968
glrlm_GrayLevelNonUniformityNormalized_wavelet-LHH,0.9929046778496249,0.9929045321821983,0.9928637650664396,0.9964397082162348,0.9964396348629744,0.9964191054809396
glrlm_GrayLevelVariance_wavelet-LHH,0.997312550710878,0.9973125728182368,0.9973289811723742,0.9986544673300303,0.9986544784134759,0.9986627046156122
